name,type,phone,address,website,map_url,rating,review_count
Stone Castle Property Management,Property management company,+1 902-476-1461,· 11 MacDonald Point Rd,N/A,https://www.google.com/maps/place/Stone+Castle+Property+Management/data=!4m7!3m6!1s0x4b59f3d495fa14db:0x62194495c79f2b96!8m2!3d44.6199415!4d-63.929768!16s%2Fg%2F1thk8b7z!19sChIJ2xT6ldTzWUsRliufx5VEGWI?authuser=0&hl=en&rclk=1,4.0,2
Split Rock Properties,Real estate agency,+1 902-517-0362,· 2 Bluewater Rd Suite 202,https://splitrockproperties.ca/contact-us,https://www.google.com/maps/place/Split+Rock+Properties/data=!4m7!3m6!1s0x4b5989788a3fffff:0xebcedae6a823ae37!8m2!3d44.7260551!4d-63.7068451!16s%2Fg%2F11st_s24qt!19sChIJ__8_iniJWUsRN64jqObazus?authuser=0&hl=en&rclk=1,2.0,5
VIDA,Condominium rental agency,+1 902-417-8432,· 3600 Kempt Rd #212,https://www.vidaliving.ca/,https://www.google.com/maps/place/VIDA/data=!4m7!3m6!1s0x4b5a216976d23d59:0x89dea16132db53af!8m2!3d44.6621145!4d-63.6176672!16s%2Fg%2F11qrl15gfd!19sChIJWT3SdmkhWksRr1PbMmGh3ok?authuser=0&hl=en&rclk=1,3.7,159
ARI Properties,Property management company,+1 902-706-9997,· 80 Ochterloney St,https://www.ariprop.com/,https://www.google.com/maps/place/ARI+Properties/data=!4m7!3m6!1s0xa66a0a927725479d:0x8dadf21d5345c31e!8m2!3d44.6673022!4d-63.5672223!16s%2Fg%2F11vq0f5crt!19sChIJnUcld5IKaqYRHsNFUx3yrY0?authuser=0&hl=en&rclk=1,3.0,4
THE ROY,Property management company,+1 902-431-1650,· ,http://www.theroyhalifax.com/,https://www.google.com/maps/place/THE+ROY/data=!4m7!3m6!1s0x4b5a23ccd064436b:0xc5d3b5511a5bb64a!8m2!3d44.6465472!4d-63.5732319!16s%2Fg%2F11dxs4bcf1!19sChIJa0Nk0MwjWksRSrZbGlG108U?authuser=0&hl=en&rclk=1,4.5,25
Halifax Real Estate with Jeremiah Wallace,Real estate consultant,+1 902-579-7653,· 1550 Bedford Hwy #600,http://www.halifaxrealestateblog.ca/,https://www.google.com/maps/place/Halifax+Real+Estate+with+Jeremiah+Wallace/data=!4m7!3m6!1s0x4b5a21a406864f85:0xe3d056277cf76df6!8m2!3d44.7321531!4d-63.6576186!16s%2Fg%2F119v0w9xv!19sChIJhU-GBqQhWksR9m33fCdW0OM?authuser=0&hl=en&rclk=1,5.0,33
A.R.C. Management,Property management company,+1 902-423-4509,· 5252 Tobin St Suite 124,http://www.arcmanagement.ca/,https://www.google.com/maps/place/A.R.C.+Management/data=!4m7!3m6!1s0x4b5a23f336bdd4cb:0xf782d2a80b546238!8m2!3d44.6388345!4d-63.571489!16s%2Fg%2F11nnsgld7p!19sChIJy9S9NvMjWksROGJUC6jSgvc?authuser=0&hl=en&rclk=1,1.0,2
Northpoint Properties,Real estate rental agency,+1 902-492-1941,· 5713 Victoria Rd,http://rentinhalifax.com/,https://www.google.com/maps/place/Northpoint+Properties/data=!4m7!3m6!1s0x4b5a223836c6aaab:0xa56f1fc3c54822b9!8m2!3d44.6359482!4d-63.5770994!16s%2Fg%2F11gg67rjmr!19sChIJq6rGNjgiWksRuSJIxcMfb6U?authuser=0&hl=en&rclk=1,3.2,67
Morgan Zwicker & Danny Ross - Sotheby's International Realty Canada,Real estate agency,+1 902-298-9532,· 5540 Kaye St Suite 500,http://www.zwickerross.com/,https://www.google.com/maps/place/Morgan+Zwicker+%26+Danny+Ross+-+Sotheby%27s+International+Realty+Canada/data=!4m7!3m6!1s0x4b5767842fffb6ff:0x3b7ee62b7a598f6b!8m2!3d44.6616901!4d-63.5990291!16s%2Fg%2F11mgmysrss!19sChIJ_7b_L4RnV0sRa49Zeivmfjs?authuser=0&hl=en&rclk=1,5.0,53
First Mutual Properties,Property management company,+1 902-405-3837,· 30 Estates Rd,http://www.firstmutualproperties.com/,https://www.google.com/maps/place/First+Mutual+Properties/data=!4m7!3m6!1s0x40543acee15e490b:0x17e1817122cc7c97!8m2!3d44.6541107!4d-63.541531!16s%2Fg%2F1tg_fn04!19sChIJC0le4c46VEARl3zMInGB4Rc?authuser=0&hl=en&rclk=1,4.5,2
Musgrave Realty Group Halifax,Real estate agency,+1 902-237-5873,"· 84 Chain Lake Dr, Suite 300 Bayer's Lake Business Park",http://www.musgraverealtygroup.com/,https://www.google.com/maps/place/Musgrave+Realty+Group+Halifax/data=!4m7!3m6!1s0x4b5a217e98eb22d5:0xbcc8f2b299840a2f!8m2!3d44.6372706!4d-63.6704505!16s%2Fg%2F11q3s12dbb!19sChIJ1SLrmH4hWksRLwqEmbLyyLw?authuser=0&hl=en&rclk=1,5.0,9
AR Webber Properties Limited,Property management company,+1 902-422-1470,· ,https://www.arwebber.com/,https://www.google.com/maps/place/AR+Webber+Properties+Limited/data=!4m7!3m6!1s0x4b5a222599a567b7:0x5ee8ddf37999a013!8m2!3d44.639456!4d-63.5911245!16s%2Fg%2F11bw53f0pr!19sChIJt2elmSUiWksRE6CZefPd6F4?authuser=0&hl=en&rclk=1,3.9,10
Landmark Developments,Property management company,+1 902-464-1293,· ,http://www.landmarkdevelopment.ca/,https://www.google.com/maps/place/Landmark+Developments/data=!4m7!3m6!1s0x4b5a215aa2d8f2dd:0xcaedba954f54bc44!8m2!3d44.6766252!4d-63.5793341!16s%2Fg%2F1tgd633s!19sChIJ3fLYolohWksRRLxUT5W67co?authuser=0&hl=en&rclk=1,4.0,1
Property Maintenance - Green Mountain Landscaping & Design,Property maintenance,+1 902-410-2597,· +1 902-410-2597,https://greenmountainhfx.com/,https://www.google.com/maps/place/Property+Maintenance+-+Green+Mountain+Landscaping+%26+Design/data=!4m7!3m6!1s0xb5cdfc69ba68dad:0x7b6beaea34e54a35!8m2!3d44.6857634!4d-63.5795342!16s%2Fg%2F11vbjv29y_!19sChIJrY2mm8bfXAsRNUrlNOrqa3s?authuser=0&hl=en&rclk=1,4.9,45
Harbour View Apartments,Apartment rental agency,+1 902-474-4071,· ,https://www.capreit.ca/apartments-for-rent/halifax-ns/harbour-view-apartments/,https://www.google.com/maps/place/Harbour+View+Apartments/data=!4m7!3m6!1s0x4b5a23d63950ee7d:0x9ff0f8b18d395195!8m2!3d44.6553901!4d-63.5844119!16s%2Fg%2F11cfcrmkf!19sChIJfe5QOdYjWksRlVE5jbH48J8?authuser=0&hl=en&rclk=1,4.0,424
MarkthatSOLD,Real estate agency,+1 902-521-5752,· 271 North St,http://www.markthatsold.com/,https://www.google.com/maps/place/MarkthatSOLD/data=!4m7!3m6!1s0x4b57675084b19369:0x7a90a7944ec9235f!8m2!3d44.3906621!4d-64.5251417!16s%2Fg%2F11lg26ybnv!19sChIJaZOxhFBnV0sRXyPJTpSnkHo?authuser=0&hl=en&rclk=1,5.0,47
"Dawn Magee, Your Move Nova Scotia REALTOR®",Real estate agency,+1 902-277-0510,· +1 902-277-0510,https://movenovascotia.com/,"https://www.google.com/maps/place/Dawn+Magee,+Your+Move+Nova+Scotia+REALTOR%C2%AE/data=!4m7!3m6!1s0x4b58514d375a6151:0x7cc5a42e30f2a405!8m2!3d44.8298359!4d-64.5709598!16s%2Fg%2F11f9xc_twx!19sChIJUWFaN01RWEsRBaTyMC6kxXw?authuser=0&hl=en&rclk=1",5.0,28
Templeton Properties - Halifax Apartments,Apartment building,+1 902-443-7074,· ,http://www.templetonproperties.ca/,https://www.google.com/maps/place/Templeton+Properties+-+Halifax+Apartments/data=!4m7!3m6!1s0x4b5a2237b94eac69:0x9afad86ee1675cb5!8m2!3d44.6373236!4d-63.5771815!16s%2Fg%2F1hm2ck1s9!19sChIJaaxOuTciWksRtVxn4W7Y-po?authuser=0&hl=en&rclk=1,3.6,94
Royal LePage Atlantic,Real estate agency,+1 902-453-1700,· ,http://royallepageatlantic.com/,https://www.google.com/maps/place/Royal+LePage+Atlantic/data=!4m7!3m6!1s0x4b5a219e8be6664d:0x752c3a72d27ab14a!8m2!3d44.6362063!4d-63.6708047!16s%2Fg%2F1ty73vxq!19sChIJTWbmi54hWksRSrF60nI6LHU?authuser=0&hl=en&rclk=1,4.1,39
Real Estate 360 Property Advisory,Property management company,+1 902-464-7777,· 33 Alderney Dr #650,http://realestate360.ca/,https://www.google.com/maps/place/Real+Estate+360+Property+Advisory/data=!4m7!3m6!1s0x4b5a2233573eaaab:0x3bb28a7a7c654815!8m2!3d44.6656784!4d-63.5700153!16s%2Fg%2F11kb3k8m_4!19sChIJq6o-VzMiWksRFUhlfHqKsjs?authuser=0&hl=en&rclk=1,1.9,9
Twin City Property Management,Apartment building,+1 902-377-8904,· 1399 Lemarchant St,https://www.twincity.ca/residential/1397-1399-le-marchant-street,https://www.google.com/maps/place/Twin+City+Property+Management/data=!4m7!3m6!1s0x4b5a22251b515a1f:0x205247b556edc74c!8m2!3d44.6380851!4d-63.5903716!16s%2Fg%2F11kt8c63dh!19sChIJH1pRGyUiWksRTMftVrVHUiA?authuser=0&hl=en&rclk=1,1.0,1
REMAX NOVA Dartmouth,Real estate agency,+1 902-468-3400,· ,http://remaxnova.com/,https://www.google.com/maps/place/REMAX+NOVA+Dartmouth/data=!4m7!3m6!1s0x4b5a23cd761d185b:0x55812e8f2d9a0419!8m2!3d44.7097746!4d-63.6034775!16s%2Fg%2F1tjv32nr!19sChIJWxgdds0jWksRGQSaLY8ugVU?authuser=0&hl=en&rclk=1,4.5,31
HaliPad Property Management,Property management company,+1 902-425-4723,· 2207 Gottingen St,N/A,https://www.google.com/maps/place/HaliPad+Property+Management/data=!4m7!3m6!1s0x4b5a23d5d091638b:0x14b1bfbdb82f3cea!8m2!3d44.6533605!4d-63.5849948!16s%2Fg%2F11vjzz0k43!19sChIJi2OR0NUjWksR6jwvuL2_sRQ?authuser=0&hl=en&rclk=1,N/A,N/A
SIBA SAOUD-RE/MAX NOVA,Real estate agency,+1 902-986-3827,· 397 Bedford Hwy,https://www.remaxnova.com/team/realtors/siba-saoud-21525,https://www.google.com/maps/place/SIBA+SAOUD-RE%2FMAX+NOVA/data=!4m7!3m6!1s0x4b598b5411d213c1:0x9a8abc2294561a5d!8m2!3d44.6842075!4d-63.6603641!16s%2Fg%2F11f669q19l!19sChIJwRPSEVSLWUsRXRpWlCK8ipo?authuser=0&hl=en&rclk=1,5.0,29
Tier Too Properties Ltd,Property management company,+1 902-402-7946,· 26 Topsail Ct,http://tiertoo.com/,https://www.google.com/maps/place/Tier+Too+Properties+Ltd/data=!4m7!3m6!1s0x4b59897eddc00003:0x450388f8db0d57c2!8m2!3d44.7237739!4d-63.7120548!16s%2Fg%2F11h1hn87rp!19sChIJAwDA3X6JWUsRwlcN2_iIA0U?authuser=0&hl=en&rclk=1,N/A,N/A
TITANIUM PROPERTY MANAGEMENT LTD.,Property management company,+1 902-880-5009,· RPO CSC,http://titaniumpropertymanagement.ca/,https://www.google.com/maps/place/TITANIUM+PROPERTY+MANAGEMENT+LTD./data=!4m7!3m6!1s0x4b5a2179d5aaaaab:0xb2a9f1dd5fd5be3a!8m2!3d44.6555258!4d-63.6014167!16s%2Fg%2F11w3jrkk8d!19sChIJq6qq1XkhWksROr7VX93xqbI?authuser=0&hl=en&rclk=1,N/A,N/A
"The Agency - James Goode, REALTOR®",Real estate agent,+1 902-521-6240,· 5546 Kaye St,http://www.goodehomes.ca/,"https://www.google.com/maps/place/The+Agency+-+James+Goode,+REALTOR%C2%AE/data=!4m7!3m6!1s0x4b5a2130aeac5b57:0x4b200cbbedfe2f06!8m2!3d44.661672!4d-63.5991505!16s%2Fg%2F11tmnds8vr!19sChIJV1usrjAhWksRBi_-7bsMIEs?authuser=0&hl=en&rclk=1",5.0,19
Royal LePage Atlantic,Real estate agency,+1 902-681-4663,· ,http://www.royallepageatlantic.com/,https://www.google.com/maps/place/Royal+LePage+Atlantic/data=!4m7!3m6!1s0x4b5856b1b425e839:0xbaf75cfea1bc0fb3!8m2!3d45.0683617!4d-64.459908!16s%2Fg%2F1tdl149b!19sChIJOegltLFWWEsRsw-8of5c97o?authuser=0&hl=en&rclk=1,4.8,12
Peter Garonis (Petey G) - Halifax Nova Scotia Real Estate Expert,Real estate agency,+1 902-812-0601,· 97 School Ave,N/A,https://www.google.com/maps/place/Peter+Garonis+%28Petey+G%29+-+Halifax+Nova+Scotia+Real+Estate+Expert/data=!4m7!3m6!1s0x4b5a219572fce249:0xf2517a1260fb6de!8m2!3d44.6485932!4d-63.6400669!16s%2Fg%2F11lwqlbhvj!19sChIJSeL8cpUhWksR3rYPJqEXJQ8?authuser=0&hl=en&rclk=1,4.8,23
Somerset Place Apartments,Apartment rental agency,+1 902-404-7575,· ,https://www.capreit.ca/apartments-for-rent/halifax-ns/somerset-place-apartments/,https://www.google.com/maps/place/Somerset+Place+Apartments/data=!4m7!3m6!1s0x4b5a22383972ce49:0x9f28276ae629b332!8m2!3d44.6351404!4d-63.5766497!16s%2Fg%2F1tdbwbht!19sChIJSc5yOTgiWksRMrMp5monKJ8?authuser=0&hl=en&rclk=1,4.0,71
StoneCrest Village,Apartment rental agency,+1 902-457-3600,· ,https://www.capreit.ca/apartments-for-rent/halifax-ns/stonecrest-village/,https://www.google.com/maps/place/StoneCrest+Village/data=!4m7!3m6!1s0x4b5a205f5ffe59cb:0x2523d124243f0147!8m2!3d44.6679796!4d-63.6621903!16s%2Fg%2F11b5wnhzpx!19sChIJy1n-X18gWksRRwE_JCTRIyU?authuser=0&hl=en&rclk=1,4.2,45
Canuck Property Management Ltd,Property management company,+1 902-832-9411,· 1475 Bedford Hwy,http://www.canuck.ns.ca/,https://www.google.com/maps/place/Canuck+Property+Management+Ltd/data=!4m7!3m6!1s0x4b5a22324b64e1dd:0x863592b163b1b85b!8m2!3d44.7304151!4d-63.6609425!16s%2Fg%2F1tznlz18!19sChIJ3eFkSzIiWksRW7ixY7GSNYY?authuser=0&hl=en&rclk=1,N/A,N/A
Taylor Shields Halifax Realtor,Real estate agency,+1 902-329-4221,· ,https://www.remaxnova.com/team/realtors/taylor-shields-22059,https://www.google.com/maps/place/Taylor+Shields+Halifax+Realtor/data=!4m7!3m6!1s0x4b5a219670ffed51:0x4fd4d4e673d7edc9!8m2!3d44.7097746!4d-63.6034775!16s%2Fg%2F11fq92vbzy!19sChIJUe3_cJYhWksRye3Xc-bU1E8?authuser=0&hl=en&rclk=1,5.0,111
Avison Young,Property management company,+1 902-454-6185,· ,https://www.avisonyoung.ca/web/halifax?utm_source=google&utm_medium=gmb,https://www.google.com/maps/place/Avison+Young/data=!4m7!3m6!1s0x4b5a23cc90cf35ab:0x269e8d567dfe237c!8m2!3d44.70105!4d-63.6859957!16s%2Fg%2F11b6fk58bb!19sChIJqzXPkMwjWksRfCP-fVaNniY?authuser=0&hl=en&rclk=1,5.0,5
Kadray Holding Inc & Asset Management Ltd,Property management company,+1 902-405-4117,· 604 Bedford Hwy Suite 203,N/A,https://www.google.com/maps/place/Kadray+Holding+Inc+%26+Asset+Management+Ltd/data=!4m7!3m6!1s0x4b5a20af5ecd3d69:0x214040a860ca77e3!8m2!3d44.6976709!4d-63.6612932!16s%2Fg%2F1vd75hsp!19sChIJaT3NXq8gWksR43fKYKhAQCE?authuser=0&hl=en&rclk=1,1.0,1
"Novus Properties, Inc",Property management company,N/A,· 270 Willett St,N/A,"https://www.google.com/maps/place/Novus+Properties,+Inc/data=!4m7!3m6!1s0x4b5a20518854cb35:0xede03da776f0e782!8m2!3d44.6578886!4d-63.6547103!16s%2Fg%2F11sy73b896!19sChIJNctUiFEgWksRgufwdqc94O0?authuser=0&hl=en&rclk=1",1.0,2
Armco Capital,Property management company,+1 902-423-4000,· ,http://armcocapital.ca/,https://www.google.com/maps/place/Armco+Capital/data=!4m7!3m6!1s0x4b5a202cffb41925:0x9e267f40df22050b!8m2!3d44.6400604!4d-63.6769905!16s%2Fg%2F1tgn49ts!19sChIJJRm0_ywgWksRCwUi30B_Jp4?authuser=0&hl=en&rclk=1,3.3,12
Royal LePage Atlantic: Robert Scanlan,Real estate agency,+1 902-448-7887,· ,https://www.royallepage.ca/en/agent/nova-scotia/dartmouth/robert-scanlan/60341/,https://www.google.com/maps/place/Royal+LePage+Atlantic:+Robert+Scanlan/data=!4m7!3m6!1s0x4b5a210e5a19e021:0x742fbf53768a88b7!8m2!3d44.7095597!4d-63.56891!16s%2Fg%2F11ghrfs3ws!19sChIJIeAZWg4hWksRt4iKdlO_L3Q?authuser=0&hl=en&rclk=1,5.0,15
Samit Patel Realtor - Indian Real Estate Agent in Nova Scotia | Realtors in Halifax,Property management company,+1 782-233-4455,· ,http://samitpatel.ca/,https://www.google.com/maps/place/Samit+Patel+Realtor+-+Indian+Real+Estate+Agent+in+Nova+Scotia+%7C+Realtors+in+Halifax/data=!4m7!3m6!1s0xaf3043fbfc8f16f3:0xa7d95575f5aa608b!8m2!3d44.6385349!4d-63.6894695!16s%2Fg%2F11spwc8pn7!19sChIJ8xaP_PtDMK8Ri2Cq9XVV2ac?authuser=0&hl=en&rclk=1,5.0,14
Halifax Airbnb Property Management,Property management company,+1 902-706-8497,· +1 902-706-8497,https://www.travelluxepropertymanagement.com/reliable-halifax-property-management-companies.html,https://www.google.com/maps/place/Halifax+Airbnb+Property+Management/data=!4m7!3m6!1s0x4524413ec1f452ed:0xfbcfc5f0649bf94c!8m2!3d44.6630959!4d-63.6262351!16s%2Fg%2F11tdd37ccl!19sChIJ7VL0wT5BJEURTPmbZPDFz_s?authuser=0&hl=en&rclk=1,5.0,3
Hanova Property Maintenance,Lawn care service,+1 902-943-4343,· 965 Bedford Hwy unit 48032,N/A,https://www.google.com/maps/place/Hanova+Property+Maintenance/data=!4m7!3m6!1s0x4b59890b6c0f73db:0x31399c8f9bbca4ad!8m2!3d44.7160299!4d-63.6775849!16s%2Fg%2F11h3dp0y0n!19sChIJ23MPbAuJWUsRraS8m4-cOTE?authuser=0&hl=en&rclk=1,5.0,8
Spring Garden,Apartment rental agency,+1 902-422-5254,· ,https://www.capreit.ca/apartments-for-rent/halifax-ns/spring-garden/,https://www.google.com/maps/place/Spring+Garden/data=!4m7!3m6!1s0x4b5a2231be44d7c9:0x43d2b0f867211011!8m2!3d44.6413126!4d-63.5812044!16s%2Fg%2F11b5wnk36q!19sChIJyddEvjEiWksRERAhZ_iw0kM?authuser=0&hl=en&rclk=1,4.3,20
Meghan Todd - Royal LePage Atlantic,Real estate agency,+1 902-880-9671,· ,https://royallepageatlantic.com/contact-us/halifax-office/,https://www.google.com/maps/place/Meghan+Todd+-+Royal+LePage+Atlantic/data=!4m7!3m6!1s0x4b5a211b6ac4380f:0xc89ba00e2400a2de!8m2!3d44.6565935!4d-63.6257419!16s%2Fg%2F11h3sql237!19sChIJDzjEahshWksR3qIAJA6gm8g?authuser=0&hl=en&rclk=1,5.0,1
Mupire Property Management and Renovation,Property management company,+1 902-989-0708,· 1610 Beaver Bank Rd,https://mupire.ca/,https://www.google.com/maps/place/Mupire+Property+Management+and+Renovation/data=!4m7!3m6!1s0x4b598561e50fbe6f:0xf6859169cbd41368!8m2!3d44.8508759!4d-63.6853253!16s%2Fg%2F11y3jb_ntc!19sChIJb74P5WGFWUsRaBPUy2mRhfY?authuser=0&hl=en&rclk=1,N/A,N/A
Blue Basin Investments,Property management company,N/A,· ,http://172north.ca/,https://www.google.com/maps/place/Blue+Basin+Investments/data=!4m7!3m6!1s0x4b5a21465f0b2e07:0x1a99ffe4b86b6fb2!8m2!3d44.67518!4d-63.6596601!16s%2Fg%2F11jbmlvg46!19sChIJBy4LX0YhWksRsm9ruOT_mRo?authuser=0&hl=en&rclk=1,3.0,6
Real Estate x Design by Dexter Wilkie,Real estate agency,+1 902-314-9686,· 84 Chain Lake Dr Suite 300,https://dexterwilkie.com/,https://www.google.com/maps/place/Real+Estate+x+Design+by+Dexter+Wilkie/data=!4m7!3m6!1s0x4b5a23bd61555665:0x7ef3eedc263a90b7!8m2!3d44.6372138!4d-63.6706325!16s%2Fg%2F11nh5gm1tq!19sChIJZVZVYb0jWksRt5A6Jtzu834?authuser=0&hl=en&rclk=1,5.0,56
JACK LUKE REAL ESTATE SERVICES,Real estate agent,+1 902-471-7707,· 5540 Kaye St Suite 500,https://sothebysrealty.ca/en/jack-luke/,https://www.google.com/maps/place/JACK+LUKE+REAL+ESTATE+SERVICES/data=!4m7!3m6!1s0x86c55e67b3d622d1:0xc33606ce73f11bb0!8m2!3d44.6616901!4d-63.5990291!16s%2Fg%2F11rwm9mqw0!19sChIJ0SLWs2dexYYRsBvxc84GNsM?authuser=0&hl=en&rclk=1,5.0,20
Xel Solutions Property Management,Property management company,+1 902-497-7799,· 100 Birch Tree Ln,N/A,https://www.google.com/maps/place/Xel+Solutions+Property+Management/data=!4m7!3m6!1s0x4b5a184a1ed3e075:0x893a060b44e6d62!8m2!3d44.5719536!4d-63.5765514!16s%2Fg%2F11b5wnhtfx!19sChIJdeDTHkoYWksRYm1OtGCgkwg?authuser=0&hl=en&rclk=1,N/A,N/A
Killam Apartment REIT,Apartment building,+1 902-453-9000,· ,http://www.killamreit.com/,https://www.google.com/maps/place/Killam+Apartment+REIT/data=!4m7!3m6!1s0x4b5a210ebaa75a13:0x18395e1ee6a3734c!8m2!3d44.6626226!4d-63.6194171!16s%2Fg%2F1twyz3rd!19sChIJE1qnug4hWksRTHOj5h5eORg?authuser=0&hl=en&rclk=1,2.4,50
Matt Mroz Realty,Real estate agency,+1 902-476-2604,· ,https://www.halifaxpropertysearch.ca/,https://www.google.com/maps/place/Matt+Mroz+Realty/data=!4m7!3m6!1s0x4b5a27640ebe4c7f:0x1217a2dcb67d40ce!8m2!3d44.7097746!4d-63.6034775!16s%2Fg%2F11rpdc7ld8!19sChIJf0y-DmQnWksRzkB9ttyiFxI?authuser=0&hl=en&rclk=1,5.0,14
Engel & Völkers in Nova Scotia,Real estate agency,+1 902-422-5552,· 1901 Gottingen St Suite 2,http://engelvoelkersnovascotia.com/,https://www.google.com/maps/place/Engel+%26+V%C3%B6lkers+in+Nova+Scotia/data=!4m7!3m6!1s0x4b5a23eb39623887:0xc800cb52daade819!8m2!3d44.6490711!4d-63.5789284!16s%2Fg%2F11fkdfrvn7!19sChIJhzhiOesjWksRGeit2lLLAMg?authuser=0&hl=en&rclk=1,3.6,49
Alphonce Developments,Property management company,+1 902-445-2808,· 6123 Lady Hammond Rd,https://www.alphonce.ca/,https://www.google.com/maps/place/Alphonce+Developments/data=!4m7!3m6!1s0x4b5a21bcf7ffbc35:0xdd0c004fc8cb9fc8!8m2!3d44.6654088!4d-63.6138174!16s%2Fg%2F11ph0gyxsw!19sChIJNbz_97whWksRyJ_LyE8ADN0?authuser=0&hl=en&rclk=1,2.3,3
Air Realty Limited,Real estate agency,+1 902-210-9894,"· Park Place II, 238A Brownlow Ave Suite 102",https://airrealty.ca/,https://www.google.com/maps/place/Air+Realty+Limited/data=!4m7!3m6!1s0x4b5a3cf8b0f46543:0x5d14ea2a98832ebe!8m2!3d44.6941317!4d-63.5797466!16s%2Fg%2F11clyv20lg!19sChIJQ2X0sPg8WksRvi6DmCrqFF0?authuser=0&hl=en&rclk=1,4.6,13
Domus Realty Ltd,Real estate agency,+1 902-422-0555,· 5880 Spring Garden Rd Suite 100,http://domusrealty.ca/,https://www.google.com/maps/place/Domus+Realty+Ltd/data=!4m7!3m6!1s0x4b5a22302bef7c67:0x79ee017827ad45e3!8m2!3d44.6408747!4d-63.5842855!16s%2Fg%2F1xgzbcb6!19sChIJZ3zvKzAiWksR40WtJ3gB7nk?authuser=0&hl=en&rclk=1,4.9,40
Urbanscape Properties Limited,Property management company,+1 902-483-4009,"· 200, 63 Tacoma Dr",https://www.urbanscape.ca/,https://www.google.com/maps/place/Urbanscape+Properties+Limited/data=!4m7!3m6!1s0x4b5a240938afffff:0x13fdd891f0a66c85!8m2!3d44.6810989!4d-63.5388262!16s%2Fg%2F11my41v5_r!19sChIJ__-vOAkkWksRhWym8JHY_RM?authuser=0&hl=en&rclk=1,N/A,N/A
KTK Custom Homes,Construction company,+1 782-882-0440,· 5288 St Margaret’s Bay Rd unit 204,https://ktkre.ca/,https://www.google.com/maps/place/KTK+Custom+Homes/data=!4m7!3m6!1s0xae9ffa31ce4b3b6f:0xaa6e25395aa23504!8m2!3d44.6904466!4d-63.8835518!16s%2Fg%2F11kj82ym9h!19sChIJbztLzjH6n64RBDWiWjklbqo?authuser=0&hl=en&rclk=1,5.0,13
