name,type,phone,address,website,map_url,rating,review_count
Ready Property Management,Property management company,(888) 491-7049,· 81 Wentworth St,N/A,https://www.google.com/maps/place/Ready+Property+Management/data=!4m7!3m6!1s0x4ca7b37ed5dad8e5:0xbfd7df8e4e0e567e!8m2!3d45.2738359!4d-66.0537836!16s%2Fg%2F1hf4zx4vc!19sChIJ5dja1X6zp0wRflYOTo7f178?authuser=0&hl=en&rclk=1,1.0,1
Square Lake Property Management,Property management company,(855) 366-0166,· 12 Snider Ln,https://www.squarelake.ca/,https://www.google.com/maps/place/Square+Lake+Property+Management/data=!4m7!3m6!1s0x4ca75dae5bf32e21:0xd4f46cf7cac15785!8m2!3d45.60923!4d-64.9382544!16s%2Fg%2F11v05wvqv2!19sChIJIS7zW65dp0wRhVfByvds9NQ?authuser=0&hl=en&rclk=1,N/A,N/A
710939 NB INC.,Property management company,+1 506-863-5364,"· 11, 80 Mapleton Rd Suite #47",http://monctonrent.com/,https://www.google.com/maps/place/710939+NB+INC./data=!4m7!3m6!1s0x4ca0b9e24b8fbe23:0xc33b6e2e25769b64!8m2!3d46.108502!4d-64.8246237!16s%2Fg%2F11rjw2w02t!19sChIJI76PS-K5oEwRZJt2JS5uO8M?authuser=0&hl=en&rclk=1,4.0,1
State Street Apartment Rentals,Property management company,+1 506-454-7877,· 2490 NB-102,http://www.statestreetproperties.ca/,https://www.google.com/maps/place/State+Street+Apartment+Rentals/data=!4m7!3m6!1s0x4ca418a1696a3a39:0xe28f8bbafae8894a!8m2!3d45.8782296!4d-66.5380005!16s%2Fg%2F11btsv1d6w!19sChIJOTpqaaEYpEwRSono-rqLj-I?authuser=0&hl=en&rclk=1,3.3,12
Killam Properties Inc,Property management company,(833) 235-9197,· 969 Regent St,http://killamreit.com/fredericton,https://www.google.com/maps/place/Killam+Properties+Inc/data=!4m7!3m6!1s0x4ca42214691119a1:0xae83a8c3246098a1!8m2!3d45.9436023!4d-66.6545143!16s%2Fg%2F11b5wjykxk!19sChIJoRkRaRQipEwRoZhgJMOog64?authuser=0&hl=en&rclk=1,2.8,11
HomeLife Premier Property Group,Property management company,+1 506-877-3333,· 721 Coverdale Rd,N/A,https://www.google.com/maps/place/HomeLife+Premier+Property+Group/data=!4m7!3m6!1s0x4ca0b93020141a05:0x12753344bb829027!8m2!3d46.0612067!4d-64.8179069!16s%2Fg%2F1vpq6gy5!19sChIJBRoUIDC5oEwRJ5CCu0QzdRI?authuser=0&hl=en&rclk=1,N/A,N/A
One Stop Home Pros,Real estate agency,+1 506-961-8111,· 4B 150 Edmonton,https://www.onestophomepros.com/,https://www.google.com/maps/place/One+Stop+Home+Pros/data=!4m7!3m6!1s0x4ca0b8f1119aaaab:0x6a4cabd1d6d4839f!8m2!3d46.095322!4d-64.8019873!16s%2Fg%2F11flbp_52g!19sChIJq6qaEfG4oEwRn4PU1tGrTGo?authuser=0&hl=en&rclk=1,5.0,53
Twello Property Management,Apartment rental agency,+1 403-828-5773,· 494 Main St,N/A,https://www.google.com/maps/place/Twello+Property+Management/data=!4m7!3m6!1s0x4ca7228c7bd0d789:0x9ba633f8ab4adb66!8m2!3d45.7238579!4d-65.5124764!16s%2Fg%2F1tm8k59t!19sChIJidfQe4wip0wRZttKq_gzpps?authuser=0&hl=en&rclk=1,2.0,3
CBRE Limited,Commercial real estate agency,+1 506-457-9582,· ,https://www.cbre.ca/fredericton?utm_medium=organic&utm_source=google&utm_campaign=GoogleMyBusiness_yext_local_listings,https://www.google.com/maps/place/CBRE+Limited/data=!4m7!3m6!1s0x4ca419dee745d0b5:0x71f639fcd6ff8337!8m2!3d45.9612848!4d-66.6396259!16s%2Fg%2F11g4j00rgp!19sChIJtdBF594ZpEwRN4P_1vw59nE?authuser=0&hl=en&rclk=1,5.0,7
"Phil Albert REALTOR for Moncton, Dieppe, Riverview, Shediac, New Brunswick",Real estate agency,+1 506-878-3948,· 640 Mountain Rd,http://philalbert.ca/,"https://www.google.com/maps/place/Phil+Albert+REALTOR+for+Moncton,+Dieppe,+Riverview,+Shediac,+New+Brunswick/data=!4m7!3m6!1s0x4ca0bf28d52ca381:0x31319cb3b7d6c1c8!8m2!3d46.0979921!4d-64.7990577!16s%2Fg%2F11fp1fqp3j!19sChIJgaMs1Si_oEwRyMHWt7OcMTE?authuser=0&hl=en&rclk=1",5.0,37
BELLA PROPERTIES,Property management company,+1 506-454-0179,· 466 Queen St,https://www.bellaproperties.ca/,https://www.google.com/maps/place/BELLA+PROPERTIES/data=!4m7!3m6!1s0x4ca42275158e17af:0xc405aaca9528a738!8m2!3d45.9623075!4d-66.64189!16s%2Fg%2F11h2hjjrj9!19sChIJrxeOFXUipEwROKcolcqqBcQ?authuser=0&hl=en&rclk=1,1.8,36
"Adèle M.C. Poirier, REALTOR®",Real estate agency,+1 506-530-5130,· 150 Edmonton Ave,https://linktr.ee/adelekwRealtor,"https://www.google.com/maps/place/Ad%C3%A8le+M.C.+Poirier,+REALTOR%C2%AE/data=!4m7!3m6!1s0x4ca0b99ce02905ab:0x43968484a67fb848!8m2!3d46.0952475!4d-64.8018285!16s%2Fg%2F11pbfmpdbf!19sChIJqwUp4Jy5oEwRSLh_poSElkM?authuser=0&hl=en&rclk=1",5.0,30
